id_TMDB,id_IMDB,nome,nacionalidade,num_oscars
1836741,,Fiona Richards,,0
34502,nm1553725,Kellan Lutz,"Dickinson, North Dakota, USA",0
1836742,,Iain Atkinson,,0
1736,nm0001664,James Remar,"Boston, Massachusetts, USA",0
1509064,nm4537278,Michael Wren Gucciardo,"Queens, New York City, New York, United States",0
1050315,nm0223307,John Dexter,"Derby, Derbyshire, England",0
1279699,nm4570531,Jared Allman,,0
34515,nm0867677,Velibor Topic,"Mostar, Bosnia & Herzegovina, Yugoslavia",0
1181397,nm0158448,Connie Chiume,,0
1749,nm0000559,Leonard Nimoy,"Boston, Massachusetts, USA",0
34517,nm0005295,Trey Parker,"Conifer, Colorado, USA",0
34521,nm0005606,Maurice LaMarche,"Toronto, Ontario, Canada",0
1214171,nm0734989,Al Rodrigo,,0
231143,nm0973775,Fausto Maria Sciarappa,"Verona, Italy",0
1771,nm0000610,Giovanni Ribisi,"Los Angeles, California, USA",0
34544,nm0367176,Joshua Harto,"Huntington, West Virginia, USA",0
1279729,nm0832658,Tim Storms,,0
1181426,nm2038170,Valorie Curry,"Orange County, California, USA",0
100085,nm1208004,Paul Kasey,"Chatham, Kent, England, UK",0
1279742,nm3659049,Andrew James Porter,,0
1738514,,Vinnie Clarke,,0
1810,nm0005132,Heath Ledger,"Perth, Western Australia, Australia",1
1812,nm0931329,Michelle Williams,"Kalispell, Montana, USA",0
1813,nm0004266,Anne Hathaway,"Brooklyn, New York,  USA",1
1817,nm0004802,Linda Cardellini,"Redwood City, California, USA",0
1509148,nm3873681,Olan Montgomery,,0
67367,nm0426059,Rian Johnson,"Silver Spring, Maryland, USA",0
1083177,nm4826554,Charlie Rawes,"Colchester, Essex, England, UK",0
1834,nm0376602,Shirley Henderson,"Forres, Morayshire, Scotland",0
1833,nm0803397,Jamie Sives,"Lochend, Edinburgh, Scotland",0
2492219,,Gabrielle Mankiewicz,,0
1771325,,Amir Boutrous,,0
1673036,nm5453182,James Quinn,,0
2066254,,Simon MacIntyre,,0
558928,nm1934618,Max Charles,"Nashville, Tennessee, USA",0
1836887,,Michael Stevenson,,0
1836888,,Michael Michael,,0
100195,nm1468166,Dhani Harrison," Windsor, Berkshire, England, UK",0
1673059,,Steve Morphew,,0
1892,nm0000354,Matt Damon,"Boston, Massachusetts, USA",1
1895,nm0005348,Carl Reiner,"The Bronx, New York City, New York, USA",0
1896,nm0000332,Don Cheadle,"Kansas City, Missouri, USA ",0
1904,nm0001309,Anthony Michael Hall,"Boston, Massachusetts, USA",0
1906,nm0777435,Scott L. Schwartz,"Philadelphia, Pennsylvania, USA",0
1923,nm0001059,Robbie Coltrane,"Rutherglen, Lanarkshire, Scotland, UK",0
1214345,nm0394126,Bruce Hopkins,,0
1345419,nm5795508,Hermione Corfield,"London, England, UK",0
100242,nm1081097,Elize du Toit,"Grahamstown, South Africa",0
165787,nm0601781,Rich Moore,"Oxnard, California, USA",1
34715,nm0626362,James Nesbitt,"Ballymena, County Antrim, Northern Ireland",0
1869724,,Najah Jackson,,0
1869725,nm1532327,Natasha Charles Parker,"Pennsylvania, USA",0
1869726,nm8353918,Darian Baker,,0
1869727,nm8427653,Sarah Fawaz,,0
1869728,nm5095289,Max Ortiz Jr.,,0
1869730,nm3518118,Ashley Lonardo,,0
1869731,nm5259748,Demetrice Nguyen,,0
1869723,,Ted Williams,,0
1869733,nm8691672,Martin Feigen,,0
1869729,nm7581396,Daniel Salyers,,0
1869732,nm7455946,Jonathan Louis Ramos,,0
1869736,nm5162650,Sean Buxton,,0
1869737,nm6423494,Michael Shacket,,0
1869738,nm7968748,Cory Michael Peeler,,0
1869735,nm8961670,Tyler Stormant,,0
1869740,nm6626124,Ryan Baughman,,0
1869741,nm4610530,Kevin Montgomery,,0
1869742,nm8469098,Na Bil,,0
1869743,nm8466009,Jeffery Clarke,,0
1869744,nm8762469,Mario Fernandez,,0
1869745,nm8727601,Stanislav Mruz,,0
1574834,,Myriam Loukili,,0
1869739,nm9007879,Chrysta-Lyn Rodrigues,,0
1869746,nm8638932,John Early,,0
1981,nm0005569,Alfre Woodard,"Tulsa, Oklahoma, USA",0
1983,nm0488095,Vincent Laresca,"New York City, New York, USA",0
1935296,nm6752526,Islie Hirvonen,,0
591834,nm1944055,Lauren Lapkus,"Evanston, Illinois, USA",0
2037,nm0614165,Cillian Murphy,"Douglas, Cork, Ireland",0
2038,nm0365140,Naomie Harris,"Islington, London, England, UK",0
2426870,nm8501393,Matthias Sebastiun Garry,,0
2039,nm0322407,Brendan Gleeson,"Dublin, Ireland",0
2047,nm0000418,Danny Glover,"San Francisco, California, USA",0
2590745,,Laura Monti,,0
3246120,,Jay Williams,,0
3246121,,Ryan Cook,,0
1214513,nm1835544,Jimmy Vee,,0
3246133,,Gordon Lai,,0
3246134,,Farouk A. Afify,,0
3246136,,Shaun Wilson,,0
3246138,,John Mee,,0
3246139,,George Trochta,,0
3246141,,Thomas Parkinson,,0
3246142,,Quentin Guyon,,0
3246143,,Leigh Burrows,,0
1771588,nm6166737,Corey Maher,,0
1411144,nm2043893,Rebecca Sheridan,,0
1214542,nm0175005,Kelly Connell,"Seneca Falls, New York, USA",0
2127,nm1490123,James Wan,"Kuching, Sarawak, Malaysia",0
2128,nm1191481,Leigh Whannell,"Melbourne, Australia",0
2131,nm0504962,Ken Leung,"New York City, New York, USA",0
1771603,,William Cowboy Reed,North Carolina - USA,0
34900,nm0925768,Paul Whitehouse,"Stanleytown, Rhondda, Wales, UK",0
2426970,nm10679265,Ima Caryl,,0
2426973,,Rain Chan,,0
2426974,,Lee Anne Nyagodzi,,0
2426975,,Maria Sergejeva,,0
34933,nm0314153,Steve Gerber,"St. Louis, Missouri, USA",0
1804409,,Jordan A. Nash,,0
1116282,nm2186682,Cortney Palm,"Castle Rock, Colorado, USA",0
231547,nm3024712,Chris Zylka,"Warren, Ohio, USA",0
1804414,nm7457633,Yuliya Zelenskaya,,0
2178,nm0001845,Forest Whitaker,"Longview, Texas, USA",1
133257,nm1522531,Virgile Bramly,"Paris, France",0
1214603,nm1723600,Jason Fricchione,,0
1771668,nm5834741,Hiu Woong-Sin,,0
2201,nm0001884,Max von Sydow,"Lund, Skåne län, Sweden",0
2206,nm0608090,Samantha Morton,"Nottingham, Nottinghamshire, England, UK",0
1378466,nm5979166,Hrvoje Klecz,,0
2219,nm0001497,Tobey Maguire,"Santa Monica, California, USA",0
67758,nm0149290,Michael Chabon,"Washington, District of Columbia, USA",0
2223,nm0000625,Fred Savage,"Chicago, Illinois, USA ",0
2227,nm0000173,Nicole Kidman,"Honolulu, Hawaii, USA",1
2229,nm0001416,Catherine Keener,"Miami, Florida, USA",0
1345718,nm0089787,Jason Blumenfeld,,0
2231,nm0000168,Samuel L. Jackson,"Washington, D.C., USA",0
2232,nm0000474,Michael Keaton,"Coraopolis, Pennsylvania, USA",0
2244,nm0159802,Jesper Christensen,"Copenhagen, Denmark",0
2246,nm0131565,Earl Cameron,"Pembroke Parish, Bermuda",0
2247,nm0364711,George Harris,"Grenada, West Indies",0
2256,nm0167024,Robert Clohessy,"Bronx, New York, USA",0
1214673,nm0219206,Alexis Denisof,Salisbury - Maryland - USA,0
67802,nm0415425,Rick Jaffa,,0
67803,nm0798646,Amanda Silver,,0
67810,nm0319673,John Gilroy,"Santa Monica, California, USA",0
1771750,nm1400884,Peter Lyon,,0
2282,nm0001426,Ben Kingsley,"Yorkshire, England, UK",1
2283,nm0001804,Stanley Tucci,"Peekskill, New York, USA",0
1378546,nm1948402,Wesley Volcy,,0
2293,nm0588340,Frank Miller,"Olney, Maryland, USA",0
1509622,nm2481281,Paul Edney,,0
1739002,nm0040012,Ali Astin,"California, U.S.",0
1411325,nm3336869,Rickie-Lee Roberts,,0
2132239,,Daniel LaPook,,0
2320,nm0724995,Julian Richings,"Oxford, Oxfordshire, England, UK",0
1116441,nm0170160,Gene Colan,"New York City, New York, USA",0
1116442,nm0606658,John Morris,,0
1313075,nm5167893,Hilty Bowen,,0
1870137,,Tyrone Lopez,,0
2368,nm0059946,Elya Baskin,"Riga, Latvian Soviet Socialist Republic, U.S.S.R.",0
1378628,nm1229832,Sara Arrington,,0
1313093,nm1199547,Keith Kupferer,,0
2372,nm0000579,Ron Perlman,"New York City, New York, USA",0
133453,nm0060888,Daisy Bates,"Hammersmith, London, England, UK",0
2328909,nm7128818,Francesca Fraser,,0
1214800,nm0534041,Lauren MacMullan,"Boston, Massachusetts, USA",0
2387,nm0001772,Patrick Stewart,"Mirfield, West Yorkshire, England, UK",0
35159,nm0628170,Laraine Newman,"Los Angeles, California, USA",0
2623832,,Eddie Thorne,,0
2395,nm0000155,Whoopi Goldberg,"New York City, New York, USA",1
1935707,nm3179253,Paul Bateman,,0
559457,nm0012948,Steve Agee,"Riverside, California, USA",0
166242,nm2780356,Pauline Stone,,0
2405,nm0851582,Audrey Tautou,"Beaumont, Puy-de-Dôme, France",0
1509734,nm3148308,Yannick Lecoffre,,0
1673576,,Alex DeCourville,"Barberton, Ohio, USA",0
1935731,nm2762971,Marina Hayter,,0
1378683,nm3272620,Meagan Holder,"Los Angeles, California, USA ",0
2440,nm0631490,Bill Nighy,"Caterham, Surrey, England, United Kingdom",0
2441,nm0390903,Tom Hollander,"Oxford, Oxfordshire, England, UK",0
1477006,nm0691815,Rick Porras,,0
2449,nm0573618,Kevin McNally,"Bristol, England, UK",0
2450,nm1266413,Lauren Maher,,0
2451,nm0636156,Alex Norton,"Glasgow, Scotland, UK",0
2452,nm0104376,Vanessa Branch,"London, England, UK",0
166293,nm1206862,Lars Grant,,0
166289,nm1133420,Apollonia Vanova,,0
2132376,,Ryan Heuett,,0
1345950,nm4440305,Mark Stanley,,0
1149345,nm0250048,Huw Edwards,,0
2467,nm0181920,James Cosmo,Clydebank - West Dunbartonshire - Scotland - UK,0
2296235,nm9962642,Lexi Rabe,USA,0
1444269,nm1961748,Georgia Cook,,0
1444270,nm4317173,Mason McNulty,,0
1444271,nm4757898,Casey Simpson,"Los Angeles, California, USA",0
1444272,nm4913592,Claira Nicole Titman,,0
2478,nm0281107,Tommy Flanagan,"Glasgow, Scotland, UK",0
2482,nm0641244,David O'Hara,"Glasgow, Scotland, UK",0
2951603,,Kyle Dryberg,,0
1247684,nm1859839,Dai Tabuchi,,0
2505,nm0000342,James Cromwell,"Los Angeles, California, USA",0
1903057,,John Elmore,,0
2517,nm0614220,Donna Murphy,"Corona, New York, USA",0
2518,nm0001344,Gregg Henry,"Lakewood, Colorado, USA",0
592343,nm3838352,Richard Gallion,,0
2524,nm0362766,Tom Hardy,"Hammersmith, London, England, UK",0
2230758,,Janette Boyle,,0
1214961,,Tom Luginbill,,0
1214974,nm1183986,Mark Rhino Smith,"London, England",0
1935874,,Joe Grossi,,0
1378828,nm0783713,Michael Semanick,"Jackson, Minnesota",2
1477134,,Benito Sovrano,,0
1378833,nm0510894,James Lin,,0
2001428,nm9105075,Bryony Miller,,0
1477143,nm1692732,Joseph Balderrama,,0
2427418,,Leonard Tenisci,,0
100891,nm0597521,David Monahan,"North Olmsted, Ohio, USA",0
1640994,nm5763207,Boriana Williams,,0
1411625,nm0741893,Terence Rosemore,Great Falls - Montana - USA,0
133673,nm2052141,Magda Rodriguez,,0
2603,nm0434444,Hakeem Kae-Kazim,Nigeria,0
1215021,nm1150144,Cullen Moss,,0
133689,nm0286852,Norman Forsey,"Hastings, Sussex, England, UK",0
1772106,nm8068214,Anthony De La Torre,"Bowling Green, Ohio, USA",0
1083987,nm1143549,Jamie Renell,"Biddeford, Maine, USA",0
1837661,,Edward T. Welburn,,0
1215072,nm0507051,Clea Lewis,"Cleveland Heights, Ohio, USA",0
35434,nm1485637,Numan Acar,"Kozoglu, Turkey",0
232042,nm2932131,Irina Costa,,0
592495,nm1228805,Ray Sahetapy,Donggala - Indonesia,0
592496,nm3029144,Joe Taslim,"Palembang, South Sumatra, Indonesia",0
1641083,,Freddie Hall,,0
2689,nm0622288,Jeff Nathanson,"Los Angeles, U.S.A",0
1870465,nm1013121,Alexander Leeb,,0
35467,nm0012962,Keiko Agena,"Honolulu, Hawaii, USA",0
1739403,nm5011084,Amir El-Masry,,0
559759,nm0041020,John Atterbury,,0
1870481,nm4323231,J. Francisco Rodriguez,"Brownsville, Texas, USA",0
2710,nm0000116,James Cameron,"Kapuskasing, Ontario, Canada",1
101015,nm1977856,Chin Han,Singapore,0
101014,nm0742389,Beatrice Rosen,"New York City, New York, USA",0
101016,nm1859543,Osric Chau,"Vancouver, British Columbia, Canada",0
101017,nm1053380,Johann Urb,"Tallinn, USSR [now Estonia]",0
952996,nm0565567,David McCharen,,0
1215154,nm0384164,Daniel Hill,"Bristol, England, UK",0
68278,nm0579795,Peter Mensah,"Accra, Ghana",0
35515,nm0820053,June Squibb,Vandalia - Illinois - USA,0
101061,nm0790944,Judi Shekoni,"Manchester, Greater Manchester, England, UK",0
1018567,nm4081262,William Wang,,0
101065,nm1685477,Michelle Lee,"Long Beach, California, USA",0
1247966,nm0013840,Saikat Ahamed,,0
101088,nm2359377,Matt Lasky,"Waco, Texas, USA",0
1313517,nm2953361,Chad N. Walker,,0
232174,nm0654049,Indra Ové,"London, United Kingdom",0
1641201,,Ben Barrington,,0
1379059,nm4846033,Lizzie Pritchard,,0
1116933,nm3443190,Robert Arensen,,0
1870607,,Greg Beam,,0
1870608,,Erik Hellman,,0
1870609,,Andy Luther,,0
1870610,,James Farruggio,,0
1870611,,James Fierro,,0
1870612,,Jennifer Knox,,0
1870613,,Sophia Hinshelwood,,0
1870614,,Daryl Satcher,,0
1346327,nm4014003,Antoinette Kalaj,"Bronx, New York City, New York, USA",0
1313559,nm3570321,Ray Fisher," Camden, New Jersey, USA",0
1870615,,Chris Petschler,,0
1870616,,Aidan Feore,,0
1870620,,Lanny Lutz,,0
1739551,nm1177854,Aaron C. Fitzgerald,,0
68384,nm0750718,Claire Rushbrook,"Hitchin, Hertfordshire, England, UK",0
1870623,,Michael Andrew Gorman,"Chicago, Illinois, USA",0
1870625,,Dale Rivera,,0
1870627,,Adam Kalesperis,,0
2132767,nm5900311,Alex King,,0
1870629,,Gertrude Kyles,,0
1870631,,James Scales,,0
1870636,,Michael Corey Foster,,0
1870637,,Hannah Gunn,,0
1870638,nm0483029,Brandon Lambdin,,0
2878,nm0001367,C. Thomas Howell,"Los Angeles, California, USA",0
232256,nm2277926,Amelia Morck,,0
2882,nm0000178,Diane Lane,"New York City, New York, USA",0
2888,nm0000226,Will Smith,"Philadelphia, Pennsylvania, USA ",0
68430,nm0004137,Tia Texada,"Louisiana, USA",0
1215314,nm2077227,Ben Roethlisberger,"Lima, Ohio, USA",0
1805149,nm8301754,Ramona Schwalbach,,0
1936228,,Dion Williams,,0
1215332,nm1035498,Craig Heaney,,0
2558825,,Morgan Willis,,0
166772,nm0066877,Joy Behar,"Brooklyn, New York, US",0
1346430,nm0901734,Lou Volpe,Caserta - Campania - Italy,0
101255,nm0466534,Inna Korobkina,"Magadan, Russia",0
2954,nm0942482,Jeffrey Wright,"Washington, D.C., USA",0
2956,nm0001605,Amanda Peet,"New York City, New York, USA",0
2962,nm0289343,Robert Foxworth,"Houston, Texas, USA",0
2974,nm0950619,Roger Yuan,"Carbondale, Illinois, USA",0
2975,nm0000401,Laurence Fishburne,"Augusta, Georgia, USA",0
2989,nm0697115,Richard Price,"New York City, New York, USA",0
1149880,nm0688351,Lucie Pohl,"Hamburg, Germany",0
2493371,,Glen Carroll,,0
2231244,nm1104283,Megan Edwards,,0
1379280,nm0394017,Luke Hope,,0
1379282,nm6617606,Guna Gultniece,,0
1772500,nm1461312,Aaliyah Williams,,0
1444823,,James Logan,"Dallas, Texas USA",0
3036,nm0000131,John Cusack,"Evanston, Illinois, USA",0
1674205,nm3504152,Eloise Winestock,,0
1346536,nm3429884,Arinzé Kene,"Lagos, Nigeria",0
3061,nm0000191,Ewan McGregor,"Perth, Scotland, UK",0
3063,nm0842770,Tilda Swinton,"London, England, UK",1
3064,nm0611932,Peter Mullan,"Peterhead, Aberdeenshire, Scotland, UK",0
3075,nm0564920,Rory McCann,"Glasgow, Scotland, UK",0
3092,nm0000473,Diane Keaton,"Los Angeles, California, USA",1
1674266,,Sandro Kopp,,0
134171,nm0043484,Jack Axelrod," Los Angeles, California, USA",0
560164,nm1225722,Kate O'Rourke,,0
1575978,,Greg Zenon,,0
1739821,,Joe Virzi,,0
1805360,,Rory Nolan,Europe,0
1739826,,William Dodds,"Oxford, Oxfordshire, England, UK",0
1903671,,Robin Joseph,,0
1641528,nm7360494,Abi Adeyemi,,0
1772601,,Kendra Carelli,"North Carolina, USA",0
1379386,nm5489754,Max Mittelman,"Los Angeles, California, USA",0
3131,nm0000104,Antonio Banderas,"Málaga, Andalucía, Spain",0
1772605,nm7429538,Gary Lee Vincent,"Clarksburg, West Virginia, USA",0
1903679,nm3565493,Jénel Stevens,,0
3138,nm0004980,Kathy Griffin,"Chicago, Illinois, USA",0
1018947,nm0380073,Maximiliano Hernández,Brooklyn - New York - USA,0
3141,nm0000673,Marisa Tomei,"Brooklyn, New York, USA",1
1903700,nm5878360,Rochenda Sandall,"Grimsby, England, UK",0
1739873,nm7658881,Jo Wheatley,"Surrey, England, UK ",0
2624609,,Anouk Barrere,,0
2624610,,Cécile Bordes,,0
2624612,,Antoine Boulay,,0
2624615,,Andrew Burfield,,0
2624617,,Cynthia Cady,,0
2624619,,Chloe Chesterton,,0
1018992,nm1871577,Vikram Gandhi,,0
2624625,,Tom Edmondson,,0
2624627,,Jean Ghesquiere,,0
2624630,,Paul Jolliot,,0
2624631,,Jess Link,,0
1248379,nm3444392,Tyree Brown,,0
2624635,,Mathilde Marillier,,0
3202,nm0566052,Edie McClurg,"Kansas City, Missouri, USA ",0
2624644,,Elsa Payen,,0
2624651,,Rachael Rowe,,0
2624653,,Arianna Singhania,,0
2624656,,Gianpiero Vannucci,,0
1838225,nm7100086,Zach Cherry,  United States,0
101522,nm1391090,Walter Perez,South Gate - California - USA,0
1838226,nm3357671,Joe Hang,,0
2624660,,Charlie Vaughan,,0
2624661,,Matthieu Röhrer,,0
3218,nm0518385,Louis Lombardi,"The Bronx, New York City, New York, USA",0
3223,nm0000375,Robert Downey Jr.,"Manhattan, New York, USA",0
2624664,,Charlotte Brownlee,,0
2624665,,Eva Hetharia,,0
3228,nm0003298,Scott Rosenberg,"Needham, Massachusetts, USA",0
2624668,,Marie Lacey,,0
2624671,,Jenny Wood,,0
3234,nm0000349,Joan Cusack,"New York City, New York, USA",0
1051811,nm0661957,Susie Park,,0
1477809,,Damien Lemon,,0
1674439,,Joshua Rollins,"Buckhannon, West Virginia, USA",0
1739992,,Zachary Schafer,,0
3292,nm0396558,Nicholas Hoult,"Wokingham, England, UK",0
3300,nm1164730,Natalia Tena,"London, England, UK",0
36070,nm2320094,Josh Kelly,,0
1543407,nm0824356,Tim Steed,,0
1215766,nm0636344,Aaron Norvell,,0
593182,nm2684278,Jordon Hodges,,0
199975,nm0580270,Ian Mercer,"Oldham, Lancashire, England, UK",0
2035000,,Neil Fox-Roberts,,0
2035001,nm7649344,Matthew Houston,,0
2067775,nm0477064,Daryl Kwan,,0
3392,nm0000140,Michael Douglas,"New Brunswick, New Jersey, USA",2
2035021,nm7279501,Sophia Forrest,,0
1707352,,Jake Fairbrother,,0
429401,nm1881346,Ho-Kwan Tse,,0
1215837,nm1991608,Mac Brandt,"Chicago, Illinois, USA",0
167263,nm1439096,Amanda MacDonald,,0
1477986,nm6451077,Haf Gibson,,0
167279,nm0630867,John Nielsen,"Brooklyn, New York,  USA",0
2264431,nm10139978,Kodai Yamaguchi,,0
36218,nm0228678,Andrew Divoff,"San Tome, Venezuela",0
167295,nm0194201,John Cygan,"New York City, New York, USA",0
2002317,,Aidan Knight,,0
1576334,,Wilma Bonet,,0
1641878,nm3789860,Joe David Walters,,0
167325,nm0423099,Jossara Jinaro,"Rio de Janeiro, Rio de Janeiro, Brazil",0
3491,nm0470981,Thomas Kretschmann,"Dessau, Germany",0
3492,nm0004988,Colin Hanks,"Sacramento, California, USA",0
1379749,nm5433042,Cecep Arif Rahman,"Garut, Indonesia",0
3496,nm0355440,Craig Hall,,0
298410,nm1221047,Keegan-Michael Key,Southfield - Michigan - USA,0
101814,nm1755986,Christopher D. Ford,,0
1740218,nm0809285,Matt Smith,,0
2231755,nm2868206,Kevin Haaland,,0
1347025,,Nicholas Goh,,0
3548,nm0061063,Timothy Bateson,"London, England, UK",0
3549,nm0511580,Andy Linden,"Hampshire, Inglaterra",0
1576421,,Diogo Hausen,,0
2231788,nm2091261,Val Cole,,0
1379821,nm4473692,Michael James Shaw,,0
1216011,nm1022918,Andy Powers,,0
232979,nm3270798,Cory Peterson,,0
1117716,nm1486376,Enfys Dickinson,,0
1445414,,Aidan Barton,,0
3623,nm0025745,Elena Anaya,"Palencia, Palencia, Castilla y León, Spain",0
134698,nm0006522,Haydn Gwynne,"Hurstpierpoint, West Sussex, England, UK",0
1052209,nm1794753,Andrew Byron,Bath - Somerset - England - UK,0
1445426,nm0171197,Rob Coleman,"Toronto, Canada",0
1347128,nm5698303,Kara Lily Hayworth,,0
1347131,nm3079422,Denis Khoroshko,,0
1510983,nm0094399,Óscar Bonfiglio,"Mexico City, Distrito Federal, Mexico",0
1117779,,Kiel Murray,,0
986734,nm3712801,Kelly Kilgour,,0
2100851,nm6914713,Caroline Garnell,,0
2100852,nm7970896,Martin Bratanov,,0
134774,nm2148911,Wunmi Mosaku,"Zaria, Nigeria",0
1216132,nm1341364,Aaron Hill,Santa Clara - California - USA,0
102030,nm1072446,Michael Hennessy,,0
1019545,nm2625538,Derek Hough,,0
2428573,nm0132803,Rich Campbell,,0
1740449,,Jeff Okabayashi,,0
1380003,nm0113940,Julie Brown,,0
1412782,nm3819620,Mikal Vega,,0
1019578,nm1952494,Peter Dillon,"Killiney, County Dublin, Ireland",0
1543874,nm5203487,Joe Fishel,,0
3794,nm0004170,Bob Kane,"New York City, New York, USA",0
3796,nm0001284,Michael Gough,"Kuala Lumpur, Malaysia",0
3799,nm0001850,Billy Dee Williams,New York City - New York - USA,0
3810,nm0000849,Javier Bardem,"Las Palmas de Gran Canaria, Gran Canaria, Canary Islands, Spain",1
1085158,nm2618512,Stef Dawson,"Canberra, Australia",0
167662,nm0780435,Ryan Seacrest,"Dunwoody, Georgia, USA",0
36594,nm1017334,Juno Temple,"Hammersmith, London, England, UK",0
2264827,nm0356637,David Hallinan,,0
1412860,nm0271794,Feng Gong,"Tianjin, China",0
3084035,nm11175631,Ravi Ghelani,"Leicestershire, England, UK",0
2756355,,Amanda Bromberg,,0
2756356,,Chris Bryant,,0
2756357,,Tim Camarillo,,0
2756358,,Jared Christopherson,,0
2756359,,Marly Coronel,,0
1609481,nm3695624,Seth Carr," Anaheim, California, USA",0
1445642,nm5579513,Lillian Groag,,0
2756360,,Michael J. Jacyna,,0
2756361,,Brendon John Kelly,,0
2756362,,Gregory Kudanovych,,0
2756363,,Jonathan Lomma,,0
2756364,,Michael Maddigan,,0
2756365,,Sean Marrinan,,0
2756367,,Ian Novotny,,0
2756368,,Adam Prakop,,0
2756369,,Ilya Rockwell,,0
2756371,,Maria Zambrana,,0
2756372,,Ilya Jonathan Zaydenberg,,0
3872,nm0117709,Daniel Brühl,"Barcelona, Catalonia, Spain",0
3893,nm0275286,David S. Goyer,"Ann Arbor, Michigan, USA",0
3894,nm0000288,Christian Bale,"Haverfordwest, Pembrokeshire, Wales, UK",1
3895,nm0000323,Michael Caine,"Rotherhithe, London, England, UK",2
3896,nm0000553,Liam Neeson,"Ballymena, County Antrim, Northern Ireland, UK",0
36666,nm0868476,Pip Torrens,"Bromley, Kent, England, UK",0
1347386,nm2971081,Glenn Keogh,,0
3899,nm0913822,Ken Watanabe,"Koide, Niigata, Japan",0
3910,nm0000531,Frances McDormand,"Chicago, Illinois, USA ",3
1511243,nm4800462,Brandon Spink,,0
233298,nm0193551,Robert Curtis Brown,"Bucks County, Pennsylvania, USA",0
1511252,nm4230389,Scott Hunter,,0
3926,nm0001215,Albert Finney,"Salford, Greater Manchester, England, UK",0
1773399,nm2051427,Liz Elkins Newcomer,,0
69476,nm1371443,Ashley McGuire,,0
3968,nm0790688,Michael Sheen,"Newport, Monmouthshire, Wales, UK",0
3971,nm0617009,Sophia Myles,"London, United Kingdom",0
561028,nm2767678,Benn Northover,"Ipswich, Suffolk, England, UK",0
1445768,nm0952399,Ruth Zalduondo,,0
3977,nm0608012,Joe Morton,"New York City, New York, USA",0
1445775,nm0232247,Roberto Donati,,0
1019795,nm3173607,Wu Gang,"Beijing, China",0
